"","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","IEM1","mz","rt","isotopes","adduct","mass","zscore"
"44",14.7481323465356,14.6226010280462,14.6888833692209,14.9236303487896,14.0790799207711,14.4912850007857,14.9885386214947,14.5914559728773,14.6783973606868,14.5211100874449,13.2675912428952,77.0394297568438,493.299285888672,"","[M-H-CO2]- 122.035","122.035",-2.6080713157061
"47",15.2711373703028,14.9170012016053,15.8135613896192,15.6605312295937,15.1794361779419,15.0394810428974,15.9555554346726,15.2522981641852,15.4623388141573,15.0667016147492,17.4621024573985,78.9187984720557,39.5068283081055,"","","78.9187984720557",2.67141703592081
"48",14.0325365491075,12.9361312582543,14.4048273082981,13.7315406165837,13.5417563643644,12.9326309814392,13.9407444275695,13.6994748987262,13.4161623174222,14.2013663806219,16.3370250849364,78.9192948938944,48.1278953552246,"","","78.9192948938944",2.60208748514291
"230",11.4137652798638,12.0675975135951,11.8830514575635,11.0604823132907,11.2549500427699,11.9300364529614,10.0074735565959,10.2093239080619,10.962935089579,11.9646389130502,14.0314940647389,112.041529081243,51.7721633911133,"","[M-H-C6H10O5]- 275.11","275.11",2.31503224920023
"331",18.4543021533984,18.4132002201075,18.4516184149422,18.7145769282313,17.860125963084,18.110561051524,18.7854705607281,18.2810228928772,18.5119986551094,18.197688563629,17.3837415480017,121.029542101298,493.299285888672,"[29][M]-","[M-H]- 122.035","122.035",-2.26678048642041
"483",14.4824029051045,14.2503515010253,14.708568509858,15.3179767992064,13.92099017318,14.2801403244174,15.4460745389136,14.1259362816345,15.8936844626648,14.6024789223122,12.2242486257543,137.035522080832,204.253494262695,"","[M-H-CO2]- 182.025 [M-H-C5H8O4]- 270.085","182.025;270.085",-2.33401996045187
"595",14.3155552951976,13.5632843674833,15.2393702182681,16.9770093084902,13.9871778451319,14.6336627591491,15.5551530872184,13.4026459157325,15.9149122465964,13.6999811628196,20.5174558942757,147.066478724004,174.421508789062,"[62][M]-","[M-H]- 148.074","148.074",2.54449030548376
"613",12.6279382685979,12.3814549159614,11.7071609066973,12.4259036182132,12.8597395010909,10.7611252232516,12.7336391056322,10.8607016971291,12.1021694965687,10.5426423463385,14.5057348601927,149.045743791383,76.3016204833984,"","","149.045743791383",2.06763138551994
"630",9.33985968430059,6.60844651952212,8.12819902683802,7.30904320365369,7.05749404923443,9.2798951854708,6.79419012547705,7.67770091305784,8.69393993658484,7.80957825471625,12.1443991490526,151.076357321393,545.008972167969,"","[M-H-CO2]- 196.074","196.074",2.44458474457495
"631",13.3398688010795,13.1130623177678,11.7616908286489,12.895310616511,12.6732257140157,12.9720206722158,13.1091103538949,12.8564525368739,12.4226330572335,13.4767394137384,11.1124594990222,151.149462670442,861.900115966797,"","[M-H-CO2]- 196.146","196.146",-2.25708043364757
"644",10.1666442266809,9.15962737670838,9.64249760784576,10.4841773050558,9.65668006879258,11.8046311115361,10.2720158672692,10.0228841118212,10.1532239821279,10.2483254173427,12.3208361995029,153.092237403758,716.880693359375,"","","153.092237403758",2.11579342966766
"658",16.9673288710711,14.8825178151475,17.4731560950451,15.5318997176342,16.3774824087342,16.0272934320499,16.2387730954047,14.0583224513609,17.3592523525832,16.5563291123913,9.4414681647556,155.071282190022,600.86181640625,"","","155.071282190022",-2.68984416686816
"659",17.4222625393297,17.2106620996593,17.4638297194598,17.4137653601428,16.4589375610895,16.7001292541691,17.4569517216056,18.7347202599684,15.7096629910371,15.6634108527558,6.26315861938657,155.107847123252,680.252812255859,"[71][M]-","[M-H-H20]- 174.127 [M-H-CO2]- 200.105","174.127;200.105",-2.91110487692718
"727",16.0974706639905,16.1490475070337,16.209453308565,16.5203288208508,15.5508852742529,15.8434665615415,16.1583208964253,16.775508016221,15.7893788063587,15.4149124658364,12.408249468809,159.102616500465,497.940063476562,"","","159.102616500465",-2.83724475687402
"728",16.138003960854,16.04405391005,16.2086712515715,16.4122148804375,14.8826772512345,15.789901450069,16.167930169282,16.6984655371371,15.6900661624824,15.1858524241514,13.2843956127781,159.102650332396,515.839569091797,"","","159.102650332396",-2.5183470556152
"792",17.5415641479155,18.4229970215212,18.2364444658869,17.2945037688083,14.6416384730676,13.4257317426932,18.6144252750639,15.9500679586886,19.8010037161341,12.8239567576531,7.21327486931006,165.041981905079,220.459823608398,"","","165.041981905079",-2.3711607473541
"793",15.4630705519542,17.351752909236,16.102756237407,15.9618474094168,13.4515835844345,12.866706049505,16.5847344815146,13.6345394813083,17.0012182870378,11.9779057630863,9.51208063095003,165.04188572933,205.245895385742,"","[M-H]- 166.049","166.049",-2.04959763452882
"802",9.78159546474602,12.7470620816529,7.33537033947633,10.3120940228708,9.63199410997782,8.16530342513916,10.7445589982943,7.38274011472682,8.12234076459527,8.82674544292569,16.6562358602478,165.055863732475,476.394073486328,"","[M-H]- 166.063","166.063",2.44194241506015
"844",10.1771661425188,10.8712919379112,10.1774443211431,11.5277173782339,11.395790617325,10.3335514657915,10.1761827697895,10.109741285267,10.8479270871543,10.9308624618631,12.5860671572582,169.014033119111,58.0702667236328,"","[M+Cl]- 134.04","134.04",2.27659081007167
"1039",16.992404304228,16.9583909294846,17.1295550822138,17.1762866073857,16.9068434198627,16.6914355698594,17.1787561631568,17.4599019278345,17.2532749738449,17.1195741960761,17.8004529371326,181.071796718442,948.413024902344,"","[M-H+HCOOH]- 136.063","136.063",2.2081947687491
"1086",15.5964836022897,14.5293989782078,13.2676102051016,13.719432480831,14.2291529504159,14.5908811576754,15.5810397180208,14.6219538871706,13.1905531705318,13.8276801800675,11.622867402599,184.098680106622,61.7154998779297,"","","184.098680106622",-2.14576157539288
"1138",15.1978286127541,15.7720677788315,15.3199718515455,15.0484818806061,15.0651166093358,14.9756484630168,15.2661935710668,15.1293887100991,15.7373525613693,15.2559692460716,14.2512244819522,187.009721726163,1095.08642578125,"","[M-H-CH2]- 202.033","202.033",-2.30817816899642
"1153",15.7478889230517,15.6298735970192,15.8476280894107,16.0431850328113,14.7363105657446,15.0609673238069,15.7151069049407,16.499507773395,14.7257264010462,14.4653417555896,12.3751190388069,187.097722467083,625.887756347656,"","","187.097722467083",-2.49422954525099
"1197",11.1673413077349,9.46797995577472,10.6103879523039,10.352965658528,10.7106226172283,10.6812252242556,11.3190827556584,11.7703797656969,11.1886768324764,10.9644629908728,13.6724490223376,189.113105018886,522.137023925781,"","","189.113105018886",2.47742647048563
"1229",17.3637184644533,17.4431026617448,16.024101069442,17.0802178879937,16.6910147230626,17.0146962109353,17.0878102850558,17.1382616262404,16.4660853358659,17.5466480566186,15.3362098761307,195.13914806872,861.900085449219,"[136][M]-","[M-H]- 196.146","196.146",-2.2439804226763
"1235",13.8888689689495,14.4387184253436,15.6848936704258,15.5307312198951,12.7349824194919,13.0483008487193,16.0334841483401,13.2150438735359,14.6615875478208,16.0096276933005,9.92295312292868,195.066055274446,443.398851928721,"","","195.066055274446",-2.28157342654033
"1257",12.8009960973804,12.0198528858547,14.0966234444856,13.1682349397756,12.8513437921804,13.6043868731004,13.459843022066,11.6941714913096,13.6565640806688,13.2934462613584,10.7658857924725,197.118281240933,606.821380615234,"","","197.118281240933",-2.10937737566763
"1300",13.4436872690005,13.6236841240795,13.7854629857197,13.7973600400975,13.850641608028,13.6887673318764,13.8225641074031,13.8761941947454,14.1883822644843,14.1298351148422,12.8909995667661,200.129202088283,532.743957519531,"","","200.129202088283",-2.41906915093408
"1323",17.9796049172695,18.8019286847774,17.8472941418058,17.9158373094827,17.582095774069,17.8386365417017,17.5033208413645,17.9402019059381,18.0176604375463,18.3354171060987,19.1028738946106,201.03861158984,65.6944198608398,"[153][M]-","","201.03861158984",2.09686332735778
"1326",11.3439122768586,10.9521567648348,9.54003341668582,9.74386158083913,12.1627139390361,11.9435168257222,11.1795534937543,9.858316809541,11.765045154275,11.8065992073941,14.2957312664804,201.065793183382,755.824157714844,"","[M+2Cl]2- 332.192 [M-H+Cl]2- 368.167","332.192;368.167",2.19295171937471
"1376",13.7889035900904,13.7575016799819,13.5793389251096,14.1143761988477,12.5810303149183,13.0611517027498,14.0863853700821,14.3498986547538,12.5225802204266,12.8318340802699,6.61865553294349,203.092430343453,505.895101318349,"","","203.092430343453",-2.88206065895142
"1419",13.6061166146731,13.9335266669699,13.24857660745,14.7336978482869,12.9080588050819,13.9875675285747,14.3265453558471,13.3043692955537,13.9815379047357,14.0242380472224,11.3412643563958,206.043287364551,244.946090698242,"","","206.043287364551",-2.47564747938445
"1473",15.3641634389993,15.3531934196097,15.3803782498456,15.2570878534601,13.7449009611698,15.0373070052301,15.4268301221888,15.7061970321771,14.7377554239956,14.7914769873077,10.8643497998244,211.095267367012,733.039520263672,"","[M-H-CH2]- 226.118","226.118",-2.78543833933879
"1480",12.1336589384818,12.2869822595385,12.6654002439403,12.7902994501016,13.0233634782718,12.30539384406,12.2083303041107,12.1805539184807,12.6930498816939,12.6707173649385,11.3240556169575,211.018598315309,387.226531982422,"","[M+Cl+NaCOOH]- 108.059 [M-H]- 212.022","108.059;212.022",-2.32199116156276
"1484",8.66709086269667,8.90660460125859,6.76377938045178,9.4880766273751,6.86378855193985,7.79014700300309,8.68226723793,7.39618215169824,8.46575115284243,7.21983372556222,12.7448796375441,211.170470430437,881.456787109375,"","[M-H-C6H10O4]- 358.235","358.235",2.55313521025145
"1506",16.1870842771147,15.0539163071942,17.3148516051667,16.136721110701,15.2985047047376,16.9619688305843,17.4877783577064,14.4682821158839,16.9639280030952,14.7754396408334,12.1625924527662,213.113368075276,640.14100000002,"","[M-H]- 214.121","214.121",-2.2488330893105
"1519",15.5028472591727,15.8251440475406,15.7834395760667,16.2930371470485,15.3337068008563,16.3794871682258,15.4315826594167,15.1737145276043,14.7517057672757,15.8923425665709,14.2204622212228,213.14957185253,816.156921386719,"","","213.14957185253",-2.01622007915851
"1532",16.5653365789226,16.356519818256,16.5499649998438,16.6480987822233,16.4522266514141,16.3952615130871,16.8114191285854,16.56994434702,17.1303077538067,16.6887938533699,15.7459857317077,214.144900997403,604.674,"[172][M]-","[M-H]- 215.152","215.152",-2.33409867769819
"1543",15.2107824555438,12.5034423095315,15.1138739185988,15.3764065488818,14.04980665785,14.8709750038638,15.6258040543796,16.0142069295282,13.8823865147213,13.6955345986967,9.33937992709052,215.09230925373,548.985980957041,"","","215.09230925373",-2.5414762596654
"1588",15.8065783158567,16.0823986780475,16.3231566899037,17.9962592284921,16.086547933639,15.9028031705898,16.8930267046711,16.1293110616523,17.9001795416425,17.0476590397326,18.9068490259516,218.103399891632,257.239837646484,"[180][M]-","[M-H]- 219.111","219.111",2.01862914952399
"1609",14.4445464843246,15.2398749577584,15.8051294430088,15.8087804576477,13.079128660954,15.7981853762113,16.4413686355876,12.0049256309536,16.6563744390735,13.2251043624978,9.65758228288873,219.063956160759,515.673583984375,"","[M-2H+Na]- 198.089","198.089",-2.17226296665336
"1697",20.4279423874512,20.3645005273805,20.3202856350987,20.1722307751225,18.917880633554,19.9962386364925,20.4351274558078,20.6150898659368,19.694209107504,19.4677879337653,16.3339968677029,225.111218673326,733.121765136719,"[189][M]-","[M-H]- 226.118","226.118",-2.74800882327558
"1741",10.7815766889729,10.6866633949101,11.5916256292222,9.87372223865403,9.46562045554727,10.2714680104277,8.83284823136052,10.7324102073225,10.6569742469048,13.1243168174037,14.9788305637664,227.128834090253,772.568939208984,"","[M-H-CO]- 256.129","256.129",2.30202832384588
"1769",14.266100005483,14.120135892423,14.2922450022206,13.8809276578602,12.8218361044599,13.91939394297,14.0922059967675,14.1574510879155,13.2847543599341,13.184211448238,9.00709459157588,228.085523547244,732.957244873047,"","","228.085523547244",-2.8557690095578
"1770",11.9887959604682,11.3582458236737,11.6272759961833,11.9687764093448,12.8713142259524,12.7264493675068,11.4619715618343,10.4249415374246,10.8163132624353,11.5275347389293,14.6831705769245,228.085530431135,756.16056640626,"","","228.085530431135",2.36021360646524
"1775",17.2613876253695,17.3133859892084,17.3413522945445,17.453572647283,17.3012438104073,17.2887706869344,17.7000040806213,17.5042219064625,17.977803234738,17.7450763197366,16.3426254707104,228.16051601653,666.327392578125,"[195][M]-","[M-H]- 229.168","229.168",-2.50900321944366
"1788",14.6359507758539,14.4859378936069,14.6589552463895,14.701678048567,13.3276386321615,14.6820989633144,14.8956127222753,15.1303545238629,13.705357606364,13.634856797455,10.3074922774315,229.144565459719,806.543911621094,"","","229.144565459719",-2.7320451651659
"1799",7.5915546855007,6.47119666885644,8.96336982226344,10.3849313486705,7.32445765850313,7.44925708657176,7.81857874892586,8.27516907857718,6.92217007900918,8.48147424157168,11.9915007244111,229.988797425161,174.421356201172,"","","229.988797425161",2.26451593103887
"1912",14.6286516208339,13.4815108643787,15.6578354561632,14.5447596436245,13.5961099989486,15.4709287410676,16.0017885219915,13.0988823874532,15.1537738733124,13.2530275574105,8.65354417912404,235.095118968018,640.306579589844,"","[M-2H+Na]- 214.121","214.121",-2.60997055382603
"1922",12.5549616178753,12.5497560757854,12.1257823998306,12.7831857750699,12.5147154804088,12.6607872294425,12.9803134496643,12.7336418886217,13.0590156184032,12.7539732093995,11.7485168539849,236.126780342858,604.674072265625,"","[M-2H+Na]- 215.152","215.152",-2.24744282522349
"1937",15.6183544382405,13.3739776104978,16.002074160792,14.3121048707656,14.9219177934725,14.8158241464875,14.7787653068832,12.5739279176849,16.1196667151113,15.2987689239622,7.4947257574432,237.074560377926,600.697113037109,"","[M-H]- 238.082","238.082",-2.71311536429466
"2025",14.6175453599295,14.5589543928774,14.6936687025966,14.826633404816,13.5907889000436,14.3518416571747,15.0781734729266,15.1484261264966,14.1556198082993,14.045393804702,12.4155387021052,241.105845958784,515.839447021484,"","","241.105845958784",-2.44105223743111
"2059",20.6128000829529,20.381534532777,20.6562049480929,20.8102558740485,20.4977754959111,20.468586370918,20.8371321497896,20.5464646962768,21.2670886984538,20.6420653899241,19.6219501995688,242.17650780251,718.757507324219,"[225][M]-","[M-H]- 243.184","243.184",-2.40198779268996
"2118",17.4281551187509,17.2146344356594,17.3841790939919,17.5025702069274,16.0992075667668,16.6294454159034,17.356251312364,18.504515376217,15.8107882039688,15.7423847904172,12.4521715811531,245.079506744528,652.074157714844,"[232][M]-","","245.079506744528",-2.57108506497918
"2220",13.7097127040629,14.5097369133788,13.6974047492084,13.2154615867124,14.006238526837,13.3920013685499,13.9670304018892,13.6362686158179,13.2739184829601,12.2138661756634,10.8673460223254,249.055677642301,272.0712890625,"","[M-H]- 250.063","250.063",-2.455171212187
"2232",13.9060025651888,13.4107463777977,14.0088932733297,13.2230926870421,12.9568822711149,13.0323343960518,13.7444263130215,14.5022142402892,12.794785011382,13.9369000083006,11.905201933625,249.149663582564,807.206665039062,"","","249.149663582564",-2.07319626546191
"2250",13.3633048151183,13.6313518275197,13.8015583744149,13.6219427454982,13.5618418407247,13.7342503768469,13.9279378419696,13.8406465110006,14.2689412142791,14.073216759145,12.6390476095125,250.142616752686,666.328369140625,"","[M-2H+Na]- 229.168","229.168",-2.44333432127891
"2290",11.1170153991005,10.9807875225983,10.753826811635,10.9902072892752,12.3910970257571,11.8115928689619,8.8297389554728,9.23527680660056,10.4499132746446,11.0782924724926,13.8486786614545,253.110259349284,756.16000000002,"","","253.110259349284",2.04020974961092
"2308",14.2024461521633,14.2168012318258,14.4952227261201,14.4393786942633,14.2868400306801,14.4617593737528,14.7503244199346,14.6361347612818,14.9961143607845,14.8766397653002,13.2289789884559,254.176071085047,744.815734863281,"[251][M]-","","254.176071085047",-2.51713133188311
"2322",15.3577677334881,15.3299392904513,13.7432138722722,15.6521540816382,13.3956035603148,15.2192685953636,15.9780418246869,15.9122633644076,14.4908556593728,14.302819830548,8.28409172129316,255.085275150803,568.543136962901,"","[M-H]- 256.09 [2M-3H]3- 384.127","256.09;384.127",-2.77230085472996
"2342",10.8986091543761,10.7832687702691,10.1488892601541,10.0535446874862,10.8359804181736,10.9278746167573,10.4065037286118,11.6567449008133,11.3739918836786,10.5583600139763,12.3012968122931,255.158981306548,845.657287597656,"","[M-H]- 256.167","256.167",2.10154147619179
"2350",12.589687409103,12.4122119766234,12.4259870035336,11.9703713163096,13.2502221708848,13.1820383726933,12.2307360081907,12.7423123427551,11.7191922006366,13.7523743974453,14.7229155263401,256.116952361873,852.287109375,"","","256.116952361873",2.20430588798426
"2353",16.2490309682186,16.4107931295353,16.3657340042905,16.2518768310704,15.6213293255097,11.5360429095853,16.3498373155351,15.578496674775,17.0132477206344,15.7511762941643,11.380387042961,256.092047295262,36.0280986633401,"","[M+Cl]- 221.125","221.125",-2.01710376191952
"2361",12.168095087064,12.3620704186473,12.5701166163036,12.2602776009811,12.343359014602,12.4439872765823,12.4455774273822,12.7444365998546,13.0952232583471,12.9563481797598,11.0712436391934,256.155337945026,611.635070800781,"","","256.155337945026",-2.52712532899691
"2363",13.2699754288008,13.1580037925906,13.1802536730044,13.4063470406695,13.5390635032347,13.2865176097953,13.779321839495,13.6938829029971,13.8134998299019,13.9883964094775,12.0334598011178,256.155378202888,592.740478515625,"","","256.155378202888",-2.55529968159892
"2398",12.8773319413956,11.5411423575283,13.0718677287032,13.0050204486705,12.616443401557,12.4749080454143,13.6882933027478,13.134094992565,12.9928292211259,11.5569530162756,14.8743097683966,258.983203137293,38.0286045074463,"","","258.983203137293",2.14364632744282
"2455",16.3026479962504,16.1536190312527,16.1972094761395,16.4455820247545,16.1443527285014,16.0114517706147,16.2543091952662,15.965798712215,16.4486621797824,16.339457388763,17.5555759853719,261.059132798841,1143.32215625,"","","261.059132798841",2.80943024094511
"2457",16.5362025725241,15.8773984003429,15.7185899437039,14.9299654830794,15.3813707540146,15.3607182036714,15.113959160344,14.6917603240826,15.6752390278103,15.6102937513953,17.1810764633769,261.0273677883,132.323013305664,"","","261.0273677883",2.1601668465898
"2488",8.4205780691136,12.7490201551169,9.67732078073434,8.77660066117995,8.48759110316533,10.6849918840911,11.2992148415119,10.195624226297,10.4445712243969,10.3955852615468,14.2157230212315,263.050392346406,346.456298828125,"","[M-H]- 264.058","264.058",2.09600830818306
"2551",16.5439933057202,16.3446000052526,16.2919997559912,16.7479498418591,16.4926126861815,16.4816438831265,16.7954404808458,16.6076295308105,17.2886145993788,16.6857474836071,15.8039547859884,264.158192835882,719.034912109375,"[283][M]-","[M-2H+Na]- 243.184","243.184",-2.04656253467881
"2563",13.3122103588291,13.1289045119143,13.2008674516174,13.6417729803584,12.2384901666008,13.111637605579,13.8708233673074,12.8564915848702,12.9396787714119,13.0090256288587,10.7510824624069,265.04789334661,493.464752197266,"","[2M-2H+Na]- 122.035","122.035",-2.60107172142264
"2567",16.7866354815764,16.956256449089,16.9034480130369,17.1349382025211,16.7280094886168,16.7599446197554,16.9837085861172,16.978546451374,17.299111072223,17.1850632737247,16.384339977227,265.147879764532,1030.28796386719,"","[M-H-C2H4]- 294.189","294.189",-2.11612818540418
"2568",18.3244015387889,18.0765372200282,18.5338015319851,17.7329795803503,17.8898449972283,18.2839878708549,18.248742976509,17.5019904162094,17.3860513183009,18.5122423966852,16.4174163583907,265.143329015635,849.635192871094,"","","265.143329015635",-2.37352544832176
"2595",11.1654989420767,12.140856733815,12.4429574945876,13.1224739227233,12.4125865068643,12.109901660594,11.1729509464209,11.2156644807762,12.2175590946667,11.4561407040233,14.2120399724442,267.11837438255,265.235748291016,"","[M-H-C4H8]- 324.183","324.183",2.21696396279283
"2602",10.3389439230849,10.9241057492208,9.91783913697501,10.4674389116867,10.3315672480946,11.2536591889824,9.61496568615121,10.6221770594218,9.883421644313,10.35617851084,13.839243468778,267.1271079886,756.1611328125,"","","267.1271079886",2.75368142325777
"2663",13.4008230195202,13.6127031325923,13.7036297115402,13.6951880444497,13.5212376389767,13.8266751785988,13.8849161499121,13.9043760919158,14.2006841036623,14.1428709511023,12.5630687051568,270.170956085487,672.626892089844,"","","270.170956085487",-2.52111427118882
"2773",16.9963453956293,17.0671606944295,15.4344490911712,16.6016257994782,16.3399431927569,17.2123357936841,16.6907078128945,17.0716188642855,16.0434147055817,16.9439337967717,15.0402442162768,277.142124406287,861.900085449219,"[314][M]-","","277.142124406287",-2.02752429397522
"2795",12.1669588031971,12.0374188833534,12.6167163907166,12.7807512531517,12.5945460022961,12.2060278363266,12.8046438732264,12.4439869915942,12.851244886125,12.5720733738049,11.6714570653465,278.152965356717,718.704040527344,"","[M+Cl]- 243.184","243.184",-2.05176543329813
"2813",13.4175311725319,13.2944724648271,13.2460988961687,13.738074558242,12.864601767918,13.1737468550662,13.9567114798519,13.3023547111381,12.7845742299522,13.3458928053863,12.1711466450751,279.018930848008,493.299285888672,"","[2M+Cl]- 122.035","122.035",-2.16535957212002
"2821",16.1065462595145,16.8330395456399,15.5354245811804,15.9237025250935,15.7495337437988,15.8789400576078,15.1819962731179,16.8034133978418,13.8087914911025,16.120048011302,12.9829973492116,279.157974526906,884.772,"","","279.157974526906",-2.16800174247375
"2847",17.1881968084694,16.9290849900948,17.2769539482982,17.2464058134263,16.2559619725453,16.5161803288935,17.2346064348336,18.4987135119898,15.5609436635317,15.5293909549399,8.13871929617944,281.100708331705,680.252812255859,"[326][M]-","","281.100708331705",-2.8684881312596
